Video ID,Title,Channel,Published At
XoBnxE5cYLg,#dieternuhr #nuhr #SPD und #Grüne brauchen die #AfD #Zustrombegrenzungsgesetz #Merz #Brandmauer,Berlin360°,2025-01-31T11:45:11Z
Up__mS0suUo,Germany&#39;s AfD Manifesto Explained,TLDR News EU,2025-01-17T09:45:01Z
gWpOe6iI_qU,"WAS PASSIERT, WENN DIE AFD REGIERT? MEDIEN RASTEN AUS! 😱🔥",M — Λ U S — T V,2025-01-10T16:05:26Z
JhPLeCwix7o,#einigkeit und #recht und #freiheit - unser #afd #parteitag in #riesa ist beendet,"Stephan Brandner, MdB",2025-01-12T17:16:23Z
KBwtWnQNTrs,Wie umgehen mit der Afd?,Benedikt Zeitner - Traumatherapeut & Coach,2025-01-24T18:00:24Z
IL4h56z_H98,Dennis Hohloch - Herr Adler sie sind ein Heuchler  #afd #teamalice #dennishohloch  #afdnrw #cdu,NewsOne,2025-01-24T11:26:42Z
wYh_iRzp1pU,🚨Möge die Macht mit uns sein #Weidel #afd #starwars #parteitag #jedi #deutschkand #demokratie #noafd,Jochen Ott,2025-01-16T17:00:02Z
xyzSS91XjY0,❌MERZ RASTET KOMPLETT AUS 😱❌ #afd #politik #weidel #spd #bundestag #merz #chrupalla #scholz #cdu,Rich Kids of Wall Street ,2025-01-26T10:37:04Z
R1RnNY7Np3k,#politik #bundestag #afd #dielinke #erklärung #einfach #links #rechts,Helena Clear,2025-01-06T22:17:03Z
TqRzNvylpG0,Hopf über Migrationspolitik und die AFD #hossundhopf #hoss #hopf #afd #flüchtlinge #deutschland,hosshopflounge,2025-01-11T22:15:08Z
mTaw-zg_iPA,❌DAS MUSST DU SEHEN❌ #weidel #wagenknecht #tinochrupalla #björnhöcke #politik #afd #bundestag #spd,Rich Kids of Wall Street ,2025-01-07T16:35:46Z
zxI70aCJrZc,"🔊 Blauer Bass! - Schwarz Rot Gold, die AfD ist unser Erfolg! 🎶",SchlipsTV,2025-01-27T21:06:57Z
kxWY-0BZKZk,Hopf über die Bundestagswahlen 2025: #hossundhopf #aschaffenburg #hopf #hoss #cdu #afd,HossundHopf,2025-01-29T19:34:25Z
rFffaeZ-pGQ,❌ANGRIFF AUF ALICE WEIDEL❌ #politik #afd #alternativefürdeutschland #björnhöcke #chrupalla #weidel,Rich Kids of Wall Street ,2025-01-12T12:18:37Z
d71JebMOVVE,Zölle im Fokus - Wie die AfD auf Trump reagiert #afd,Extratalk,2025-01-24T19:37:34Z
_YID7Op7eHY,"André Wendt (AfD): Wir wollen unser Land verteidigen , uns aber nicht in andere Länder einmischen!",AfD-Fraktion im Sächsischen Landtag,2025-01-31T11:30:20Z
nHzXKJlYwCs,🤡 #afd #wahlen #nachrichten #politik #fpö #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-12T12:02:00Z
r08VtCI0cgY,AfD-Boom bei jungen Wählern: Sorgen und Ängste als Wahlkampfstrategie? | NDR Info,NDR Info,2025-01-27T11:01:08Z
3p0qZr8IK18,Alice Weidel Gänsehaut Rede AfD 🙏 #afd #shorts,Ki kickt!,2025-01-31T05:18:57Z
QHLyH3EvCg0,„Diese Politik zerstört Deutschland!“ #Weidel #Alice #bundestagswahl #merz #cdu #afd,RTL News,2025-01-30T18:30:42Z
mNGLRAQWKtU,Afd bei 30%❗️🤔#afd #afdfraktion #politics #wahl #olafscholz,Zuplex,2025-01-12T18:25:00Z
_ZL8Eu0CD_U,Die AfD und ihre Argumente: Überzeugend oder nicht? ⚖️⚡,Wissens-Millionär,2025-01-01T22:00:25Z
k3Lss3KPvAQ,Verbotsantrag zur AfD eskaliert! Stephan Brandner auf 180! AfD-Fraktion im Bundestag,AfD-Fraktion Bundestag,2025-01-31T09:06:58Z
WfPohHMbRIA,❌DAS SKANDAL INTERVIEW 😳❌ #weidel #politik #afd #bundestag #alternativefürdeutschland #spd #merz,Rich Kids of Wall Street ,2025-01-08T22:11:02Z
tQxYPleP1ZE,Die #AfD im Sturzflug... 😜 #newsFlash #meinungsmonopol #wahl #2025,Meinungsmonopol,2025-01-25T15:38:13Z
aw-Nt4AObvg,#afd #afdwählen #politik #bundestagswahl2025 #nurnochafd,Die Alpendohle ,2025-01-31T20:37:23Z
fuEzFpQmcOI,Vom AfD-Austritt: Zwei Männer erzählen ihre Geschichte,BASIS:KIRCHE,2025-01-25T15:59:00Z
wflvGu87YPU,8 Programmpunkte der Afd,No Rules Rock,2025-01-22T17:30:17Z
YiSETdwuvZw,Zeit für Veränderung!💙 #afdwählen #afd #bundestagswahl2025  #bundestag #politik #wahlen,"Sebastian Münzenmaier, MdB",2025-01-29T10:48:18Z
CLHgw2Ji-Us,Dentro l’AFD. L’estrema destra che cresce in Germania. Il reportage,La7 Attualità,2025-01-19T21:13:57Z
2ePizWcfcqg,❌AFD AUCH FÜR DEUTSCHE MIT MIGRATIONSHINTERGRUND❌ #afd #politik #spd #chrupalla #aliceweidel #merz,Rich Kids of Wall Street ,2025-01-28T16:36:12Z
lZ5l0aEVdu8,Volksbank kündigt AfD-Konten mitten im Wahlkampf - Partei spricht von Diskriminierung!,Sascha Schmitz,2025-01-18T11:53:22Z
0pf7dAA3ttM,❌Während der LIVE SENDUNG auf  ARD❌ 😳😳😳 #afd #politik #spd #chrupalla #merz #bundestag #scholz,Rich Kids of Wall Street ,2025-01-28T21:43:24Z
4ZJgBwY5m54,Ups...da macht die CDU wohl was falsch monentan... #afd #CDU #SPD #bündnis90diegrünen #bsw #fdp,GameBlamer,2025-01-19T09:43:13Z
fdb0yE_26no,Hass in der Politik? #afd #aliceweidel #gysi,Ben {Ungeskriptet},2025-01-30T08:06:27Z
g43sFwsj_l8,Alice Weidel vs. Reporter #afd #weidel #alternativefürdeutschland #politik #bundestag #deutschland,Politikverständnis,2025-01-14T09:00:43Z
gnyn-yjNzb8,Jeder hasst die AFD? #afd #aliceweidel #gysi #maximiliankrah #bundestag,Ben {Ungeskriptet},2025-01-31T10:30:43Z
89_0PAOobDA,No Go Areas  - Wo führt das noch hin - Darum AFD wählen,David Duckwitz,2025-01-31T07:00:05Z
sJ07Fmc--A8,Alice Weidels Reaktion auf Zwischenruf ist unbezahlbar! #afd,Elijah Tee - ET Video & Content,2025-01-28T14:55:32Z
uTIkgxm9hh8,Blau wählen❓❗️#politics #afd #afdfraktion #afdboss,Zuplex,2025-01-14T16:01:00Z
0ATNOEhr4FU,#wahlen #news #afd #aliceweidel #bundestagswahl2025,HossHopfReality,2025-01-17T20:46:54Z
At3jT25a9SY,Robert Sesselmann über AFD Unterstützer mit Elon Musk und Edeka,Kameramann Bayern,2025-01-11T19:07:21Z
uRJCEsDVILk,Merz Grenzen und AfD #merz #grenzen #migration #politik,Stephan Protschka,2025-01-27T16:29:51Z
K7o2nZwig2s,Az AfD és a CDU összefogása ellen tüntettek tízezrek Németország-szerte,DW Magyar,2025-01-31T12:00:32Z
4pmALFZCJ0U,Dlaczego Elon Musk popiera AfD? #podcast #OKOpress #AfD #Niemcy,OKOpress,2025-01-27T19:42:41Z
1HrrxSz5YRI,Turboeinbürgerung sofort stoppen!!! #news #europe #afd,WIR für Frieden & Freiheit,2025-01-28T15:02:37Z
0IZHCxtvd18,Wählt Alice Weidel als Kanzlerin❤️🇩🇪💙 #aliceweidel #afd #afdwählen #afdsachsen #shorts #shortsvideo,Smile with Dennis,2025-01-31T22:17:59Z
SvVxrdcnhCo,Gänsehaut bei AfD: Die Grenze zwischen Volkspartei und Völkisch Grüne Dummheit im TV,NoAntifant,2025-01-09T18:38:09Z
xt7665EukOc,Schwarz-Grün &amp;Schwarz-Rot unmöglich 💪 #afd #CDU #SPD #bsw #bündnis90diegrünen #FDP,GameBlamer,2025-01-29T08:45:25Z
KyoY_a3SREg,"Mehrheit der Deutschen möchte CDU und AfD, sagt Folker Hellmeyer und sieht die Brandmauer fallen",BÖRSE ONLINE,2025-01-30T15:30:09Z
pT0d28GXqg4,#ElonMusk &amp; #AfD  #Gamechanger?! #shorts,Smokey-CGN,2025-01-08T00:13:34Z
wQobA8SXRPM,#SPD: Alle sind dumm #Esken #Kühnert #Faeser #Klingbeil #Lanz #europawahl #AfD #Bröcker #ZDF #ARD,Berlin360°,2025-01-14T02:15:54Z
YY9jEM4uTxI,Am 23.02.2025 #AfD wählen! 👌🏻💙 #Remigration,Ignaz Bearth,2025-01-27T09:43:22Z
pT0d28GXqg4,#ElonMusk &amp; #AfD  #Gamechanger?! #shorts,Smokey-CGN,2025-01-08T00:13:34Z
wQobA8SXRPM,#SPD: Alle sind dumm #Esken #Kühnert #Faeser #Klingbeil #Lanz #europawahl #AfD #Bröcker #ZDF #ARD,Berlin360°,2025-01-14T02:15:54Z
RleKPWfd1_o,Parteilogik und ihre Grenzen: Neue Realitäten im politischen Spiel #politik #afd #bundestag #ampel,Raki,2025-01-15T14:00:26Z
7i5ubyR8pzE,Pourquoi l’AfD séduit l’Allemagne?,Le Temps,2025-01-28T16:08:58Z
sPLGRtFDobk,Moderator BLAMIERT sich!😂 #afd #shorts,Deutsche Politik,2025-01-10T20:43:00Z
HCMacXoue7k,🤡 #afd #regierung #nachrichten #politik #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-06T18:09:00Z
kBcV0AIY5pI,#aliceweidel #weidel #afd #afdfraktion #riesa #afdwählen #afdsachsen #politik #polizei #deutschland,Fettbär ,2025-01-13T04:30:04Z
tuGhgic-uOw,Zwangsgebühr abschaffen! #rundfunk #rundfunkbeitrag #afd #zdf #ard  #bundestagswahl2025 #afdwählen,"Sebastian Münzenmaier, MdB",2025-01-29T10:39:12Z
UWCXMqMfkn4,Sieg für die Demokratie: Erfolge der AfD-Fraktion,NoAntifant,2025-01-30T07:38:15Z
KoKX9xkWu8M,#Weidel #Respekt #Betriebswirtschaftslehre #Habeck #Volkswirtschaftslehre #AfD #SPD #FDP #Studium,Berlin360°,2025-01-01T15:22:34Z
2KbJy1DXoLs,#csu #cdu #politik #spd #afd #merz #ampel #lindner #grüne,Politik,2025-01-25T18:27:10Z
zR_fa5T6QpE,#afd #news #shortsfeed #deutsch #shortvideo #memes #spd #diegrünen #shorts #tiktok #viralvideo,Marvs Info,2025-01-26T18:22:41Z
rJP_uBnWKj4,Wie Friedrich Merz seinen eigenen AfD-Vorsatz brach,DIE ZEIT ,2025-01-30T17:13:36Z
ZmcnKs4Kud8,Anzeige ist raus ! #afd #grüne,Marius,2025-01-23T06:42:40Z
AyrxEOp4nmw,2000 Polizisten schützen AfD Parteitag!,Politik Wahrheit & More,2025-01-08T09:14:33Z
5LMwv6XsLjg,AfD letztes Rettungstuch? #afd #rainerkraft #neuwahlen,Dr. Rainer Kraft,2025-01-09T21:59:28Z
gBBtGJQFsEg,Manchmal ist man sogar in der eigenen Familie nicht sicher #AfD #2geschlechter #nur2 #grüne #SPD,BossBillionaireTV,2025-01-10T16:53:28Z
Iu_YwAAxUgo,💥Friedrich Merz ist aufgeflogen #afd #wahlkampf,Politik Wahrheit & More,2025-01-27T07:14:57Z
Kda07LTxQ8A,Hitler: Antisemitismus und Sozialismus im Wahlkampf #weidel #afd,Politik & Wirtschaft Extratalk,2025-01-22T05:00:15Z
ZZq8BHraNUU,SO blickt Alice #Weidel auf die Präsidentschaft von Donald #Trump #Bundestagswahl #AfD #RTLAktuell,RTL News,2025-01-20T20:25:14Z
wkedPqWEGBA,AfD die Rettung #afd #politik #cdu #demokratie #grundgesetz #meinungsfreiheit #patriots,DJ Sunny,2025-01-31T09:06:18Z
L40eLvps_Uc,🤡 #afd #wahlen #remigration #politik #salvini #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-28T06:07:00Z
e3YiAsGk9K0,PRECHT ENTHÜLLT: DER WAHRE GRUND FÜR DAS AFD-BASHING,M — Λ U S — T V,2025-01-01T14:44:40Z
mrw0Yduf-xk,#afd #aliceweidel #deutschland #youtube #gehtwählen,derausderafd,2025-01-12T17:08:03Z
tMZ2fU93Ps8,🤡 #afd #wahlen #remigration #politik #aschaffenburg #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-28T12:07:00Z
IWqm-9EyBCU,23 Februar beide Stimmen für die AFD 💙💙 #afd #alternativefürdeutschland #💙💙💙,lucsxxx,2025-01-27T21:25:21Z
-dCWps9ZfbE,Wenn Ausländer AfD wählen… Viel Spaß beim KofferpackenTschüssikowski ✈️👋🏽🤣#afd #deutschland #ok,Amjad,2025-01-30T12:30:45Z
MJXtWDmPh2k,Schwarz-Grün unmöglich 💪 #afd #CDU #SPD #bündnis90diegrünen #bsw #FDP #insa,GameBlamer,2025-01-26T19:08:51Z
etV2w6YJKOw,❌DAS MUSST DU SEHEN❌ #weidel #habeck #haraldschmidt #politik #afd #bundestag #spd #merz #scholz #cdu,Rich Kids of Wall Street ,2025-01-05T07:44:17Z
XI3x-AOFW5U,AfD sagt Nein zum politischen Islam,AfD-Fraktion Landtag Bayern,2025-01-17T08:46:30Z
rW1jlRcBmPE,#aliceweidel #deutschland #viral #gehtwählen #youtube #afd,derausderafd,2025-01-12T17:02:18Z
gw5MygLq85g,Alice Weidel über die Jahre… #aliceweidel #afd #bundestagswahl2025 #politik,unsereuhrtickt,2025-01-13T14:02:29Z
dT3v6YSlK-E,AFD: Syrer auf dem Weihnachtsmarkt - Enxhi Seli-Zacharias,Alienjäger02,2025-01-12T17:00:38Z
WbyJpzj36TM,🤡 #afd #wahlen #remigration #politik #aschaffenburg #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-28T18:07:00Z
BdCaU_1D_8o,Wahlen 2025 - die Verlogenheit der #CDU #wahlen #btw25 #afd #shortsvideo #bayern,Manfred Schiller,2025-01-22T05:00:17Z
2A7kPZMDaqY,🤡 #afd #wahlen #nachrichten #politik #fpö #remigration #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-13T12:07:00Z
nQ8iQBoGg-Q,🤡 #afd #wahlen #nachrichten #politik #aschaffenburg #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-30T06:07:00Z
cpnzCp0zbjs,Eilmeldung: AfD erstmals GLEICHAUF mit der Union #germany #politics #afd #shorts,Politics for Beginners,2025-01-30T16:26:25Z
-blAIttuSq4,Tino Chrupalla über die Jahre… #afd #bundestagswahl2025 #chrupalla #politik,unsereuhrtickt,2025-01-16T13:52:58Z
H947awdtufQ,💥Grüne bezahlen Demonstranten gegen die AfD💥#afd #grüne #demo #news #foryou #viralvideo #shorts,theblackmcqueen,2025-01-27T18:50:36Z
Gza_BldEZdQ,Teil 2 #Elonmusk #Beitrag #Weidel #merz #merkel #Habeck  #demokratie #CDU #AfD #meinungsfreiheit,Berlin360°,2025-01-04T17:42:16Z
eSP_XahJXRg,What If the AfD Wins Elections in Germany?,What If Not?,2025-01-13T10:30:18Z
YZlFruIC5oE,🤡 #afd #wahlen #nachrichten #politik #aschaffenburg #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-29T12:03:00Z
TrNSDdACMkw,🤡 #afd #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-20T06:09:00Z
3xLj4PCohJA,🤡 #afd #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit #vonderleyen,Adlers Anstalt,2025-01-17T15:02:00Z
SArxQrY_MMc,Protest gegen AfD: Zusammenstöße bei Wahlkampfauftakt in Hamburg,Sachkundeprüfung 34a,2025-01-27T20:45:00Z
pb6PSN6RHZ4,Was wählen Ausländer? #ausländer #wahlen #bundestagswahlen #spd #afd #cdu,ichSACHSja,2025-01-29T08:42:34Z
uqPJGaREs0s,_ #inkompetent #Weidel #Respekt #Merz #Scholz #habeck  #duell #Feigling #elonmusk #bundestag #AfD,Berlin360°,2025-01-09T17:19:39Z
5UAKQCHbMTE,🤡 #afd #wahlen #nachrichten #politik #aschaffenburg #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-29T09:03:00Z
pumDV237dec,🤡 #afd #wahlen #nachrichten #politik #aschaffenburg #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-29T15:07:00Z
cp9vJ9eIcVc,🤡 #afd #wahlen #nachrichten #politik #fpö #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-08T06:08:00Z
HZutMaUUsUE,Plant Alice Weidel Enteignungen?#afd #aliceweidel #politik,Was so alles erzählt wird...,2025-01-18T11:51:04Z
tDouSeQVj1Y,🤡 #afd #wahlen #nachrichten #politik #fpö #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-07T12:04:00Z
TJloQd5Kh1A,🤡 #afd #aschaffenburg #wahlen #nachrichten #politik #remigration #deutschland #aliceweidel #ampel,Adlers Anstalt,2025-01-24T18:04:00Z
7eu2MHGl4r8,FDP und die Zensur - Die Wahrheit über unsere Gesetze #afd,Politik & Wirtschaft Extratalk,2025-01-14T13:00:16Z
T7f_u0BI_Ks,🤡 #afd #wahlen #nachrichten #politik #fpö #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-11T09:05:00Z
To0cc4TGvmE,Lehrer stellt Anti-AfD-Aufsteller ins Klassenzimmer! #shorts #trending #afd,Robert Eschricht,2025-01-28T12:31:02Z
3uoPpofRsxg,#afdfraktion #afd #afdwählen #afdsachsen #aliceweidel #weidel #bundesregierung #bundestagswahl,Fettbär ,2025-01-29T08:56:11Z
u2QF3WLsnf4,🤡 #afd #wahlen #nachrichten #politik #fpö #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-13T18:03:00Z
LomK2BBjHv0,#afd #afdfraktion #afdwählen #aliceweidel #afddeutschland #afdsachsen #afdboss #afdhalgmp #afdal,Putzi,2025-01-29T19:18:53Z
v26jTDXGECg,🤡 #afd #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-21T12:04:01Z
xp3p2iKDskI,Existenzängste und Einschüchterung: Die Wahrheit über die AfD,HABITAT - Lebensraum Deutschland,2025-01-21T00:58:14Z
KbEBjidcl5s,🤡 #afd #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-16T06:04:00Z
d57iiAYpSsI,Ist Alice Weidel jetzt auch Kommunist? #aliceweidel #afd #deutschland #zanaty #usa #donaldtrump,Zero Zanaty,2025-01-24T18:13:04Z
PAgVLMuov3c,AfD - Abriss aller Windräder #news #afd #erneuerbareenergie #windräder,Andrea,2025-01-14T10:42:44Z
SCfiXzs-Gwo,Ein Märchen ? AFD  Stephan Brandner,WatchMe,2025-01-10T18:00:30Z
gLRFUr97Okw,🤡 #afd #wahlen #nachrichten #politik #remigration #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-31T06:04:00Z
YIo4TGJ4pcU,#AfD Infostand Rosenheim Blockade durch #Antifa,Leyla Bilge,2025-01-28T10:51:16Z
3QzELVTDaMI,🔥Wolfgang Kubicki - Ich finde es unmoralisch‼️#ampel #fdp #afd #migration #,Investor Talk,2025-01-31T17:16:23Z
Uo62Y14Uc0w,Krah über Führung? #afd #aliceweidel #maximiliankrah,Ben {Ungeskriptet},2025-01-28T10:00:34Z
Hn-DQf60NLY,#Weidel #Merz #Totalausfall  #Respekt #Scholz #Habeck #TV #duell #Feigling #Ampel #bundestag #AfD,Berlin360°,2025-01-09T17:10:47Z
5sA35K3tL0o,🤡 #afd #regierung #nachrichten #politik #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-14T18:03:00Z
CBlSW5FlS_E,AFD Song Unzerbrechlich,Dobermanncloe,2025-01-12T14:29:56Z
Q9-L4Smsi_4,Tesla ohne Elon Musk? 🫤 #tesla #musk #afd,Prof. Dr. Volker Quaschning,2025-01-26T18:43:18Z
Qzt3fITiQPc,&quot;Komm wir machen mal so ein cooles Jugend Video!&quot; #afd #politik #demokratie,SchauGenau,2025-01-10T19:03:22Z
dcs3OlrBNms,🤡 #afd #magdeburg #nachrichten #politik #elonmusk #deutschland #aliceweidel #ampel #sylvester,Adlers Anstalt,2025-01-01T12:03:00Z
dN4qpXqq9hI,🤡 #afd #regierung #nachrichten #politik #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-06T15:07:00Z
MJXX05t5sek,Heidi Reichinnek droht im Bundestag #dielinken #dielinke #drohung  #teamalice #afd #afdnrw #afdnrw,NewsOne,2025-01-30T09:37:02Z
QNNG9zX1Y7I,"Schmierentheater im Bundestag,UNFASSBAR!!#pewola #Attentäter#Grüne#AfD",PeWoLa,2025-01-31T16:22:43Z
idgaR8gK18w,Er benutzt das „Selbstbestimmungsgesetzt“ für seine Vorteile. #KaputtesDeutschland #afd #deutschland,Alice für Deutschland!🇩🇪 ,2025-01-17T15:44:45Z
LOUMNxWnSys,Olaf Scholz treibt Wohnkosten in die Höhe! #afd #ingohahn #spd #groko #scholz #kosten #wohnkosten,Prof. Dr. Ingo Hahn,2025-01-07T09:20:44Z
EVzqoOBn-uk,Alice Weidel den Tränen nahe! Halte Durch! #afd #aliceweidel #alternativefürdeutschland,Alternative Edits,2025-01-05T11:09:31Z
DjqNaGt90rc,Die #brandmauer muss stehen! Klare Kante gegen Zusammenarbeit von #cdu und #afd im #bundestag #spd,SPD-Fraktion Berlin,2025-01-30T14:33:11Z
ito9TV9iGtM,Alice Weidel #aliceweidel #afd #afdfraktion #afdwählen #afdhalluddinzainuddin #afddeutschland #afdbw,Putzi,2025-01-17T16:42:40Z
p-39IsL78Ms,#3 Wer sind die Täter?  HALT  STOP  &#39;Volkszorn folge  #shorts   #afd  #aliceweidel #shortsvideo,HaltStop,2025-01-12T15:32:27Z
uFMfGKVVglo,POLIT-BEBEN Österreich😱 AfD feiert FPÖ-Erfolg und dankt Kickl  #afd #aliceweidel,Unabhängig Denken,2025-01-31T16:48:25Z
VDrd7jXQCPY,Kay Gottschalk - Bleiben wir bei den Fakten  #afd #fakten #afdnrw,NewsOne,2025-01-04T20:53:07Z
z5lEBWntdhg,🚨Weidel warnt🚨 #aliceweidel #news #afd #kanzlerkandidat #bundestagswahl2025,vonSteini,2025-01-20T20:41:02Z
rMmfGACfZPo,Alice Weidel - Der Innenminister sollte sich schämen #afd #riesa #innenminister  #afdnrw #berlin,NewsOne,2025-01-13T08:56:48Z
2jPhFnus7JE,Darf auch ein Milliardär seine Meinung äußern? #afd #ingohahn #musk #elonmusk #bundesregierung,Prof. Dr. Ingo Hahn,2025-01-08T10:41:23Z
4_aP3-0A8a0,Enxhi Seli Zacharias - Die Syrischen Festzüge waren eine Warnung | #syrien #warnung  #afd #afdnrw,NewsOne,2025-01-10T13:20:13Z
08h1DXvTn_M,Weidel disst Habeck #afd #gruene #politik #deutschland #shortvideo,Meine Meinung ,2025-01-13T07:56:35Z
ilBpaexXwu0,20% und trotzdem keine Regierungsbeteiligung #giounzensiert #afd,Gio unzensiert,2025-01-27T17:00:54Z
Se7m0oX4iNk,Hopf über Alice Weidel #hossundhopf #hoss #hopf #weidel #afd #vielfalt,hosshopflounge,2025-01-16T10:29:50Z
b7uju4nRUds,🤡 #afd #regierung #nachrichten #politik #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-06T06:07:00Z
oy9FIh4g2bY,Erinnern heißt kämpfen! Klare Kante gegen Zusammenarbeit von #cdu und #afd im #bundestag #spd,SPD-Fraktion Berlin,2025-01-30T14:07:23Z
29XM0jqzT_g,Kritik an der Grünen Politik - Chancen und Fehlentscheidungen #afd,Extratalk,2025-01-13T08:14:48Z
K5uts_7MCSQ,Alice Weidel: &quot;Deutschland braucht uns!&#39;&quot; 💙 #afd  #deutschland  #aliceweidel  #politik,Unabhängig Denken,2025-01-26T16:03:34Z
dOFDK_JsgFw,😱😖EKLAT🤬😮 im ZDF  WEIDEL von Linken angegriffen. #afd #weidel #örr #zdf,Hank Loose,2025-01-29T00:56:33Z
oMliU8uiLxY,Doch keine Wehrpflicht: AfD rudert zurück! 🔥🤔,Wissens-Millionär,2025-01-02T12:01:05Z
LDo5fwihrmQ,#Baerbock #Habeck #Kanzler #Scholz #Chrupalla #afd #Weidel #merz #Kanzlerkandidatin #kanzler #wahlen,Berlin360°,2025-01-11T18:43:28Z
YiuETrxeLag,#markuslanz #lanz #Aschaffenburg #magdeburg #solingen #Mannheim #Kubicki #Dröge #Staatsversagen #Afd,Berlin360°,2025-01-23T10:45:32Z
rUJwxsKHJps,Elon Musk speaks at German far-right AfD rally by video link,Al Jazeera English,2025-01-26T11:55:30Z
GlSOj_Udl8U,Eine Erzieherin für 60 Kinder?! #afd #ltnrw,AfD-Fraktion NRW,2025-01-24T18:00:15Z
Q6lvqI6alY0,Warum sind so viele Jungwähler für die AfD? #shorts #deutschland #politik #afd #zdf #markuslanz,Political Entertainment,2025-01-19T19:05:54Z
2aRPCghUHt0,FRIEDRICH MERZ: Verschärfung der Asylpolitik mithilfe der AFD? Das sagen die Deutschen |WELT #shorts,WELT Nachrichtensender,2025-01-29T19:15:00Z
Jb1E3pfQCZc,#afdwählen #afd #germany #shortvideo #shorts,Claudia kleines,2025-01-23T19:04:15Z
o_GtQERaqlo,Musk Hosts AfD Party Leader Ahead of German Election | Subscribe to Firstpost,Firstpost,2025-01-10T15:27:11Z
nimbicQqIJs,❌WAGENKNECHT &amp; WEIDEL LACHEN SICH IM LIVE TV KAPUTT 😂😂❌ #afd #politik #weidel #chrupalla #spd,Rich Kids of Wall Street ,2025-01-23T21:00:02Z
1JdtBPQlNX0,ÖRR-Moderator ZERLEGT! #afd #shorts,Deutsche Politik,2025-01-12T18:19:00Z
_HuQeqznbIM,Hoss für Meinungsfreiheit❤️ #hoss #afd #musk #zeitung #medien #politik #kianhoss,Kian Hoss Shorts,2025-01-06T14:08:06Z
w319ksV2Lj4,🤡 #afd #regierung #nachrichten #politik #elonmusk #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-08T18:04:00Z
eF3o8NZ-GXg,Jochen Haug - Nur wir die AFD sind gegen den Linken Kulturkampf |  #afd #dielinke #diegrünen  #afdnr,NewsOne,2025-01-10T20:41:55Z
l46qhiAN0z4,#Baerbock #Habeck #brantner #Banaszak #Audretsch #AfD #Abwahl #hartaberfair #Zuversicht #Demokratie,Berlin360°,2025-01-28T11:22:07Z
IQxy148R_gQ,AFD in Germania,Imperium Aureum,2025-01-12T17:00:17Z
AQSdZy8A550,verdrehte welt #trymacs #pov #afd  #twitch #fyp,plan b clips,2025-01-19T15:00:11Z
GLToHoS4qPc,Sei Schlau Wähle Blau #afd #politik #demokratie #meinungsfreiheit #patriots #grundgesetz #wahlen,DJ Sunny,2025-01-30T15:15:42Z
mofh-vwM2_I,Sahra Wagenknecht und Alice Weidel diskutieren: Welche Pläne haben BSW und AfD? | maischberger,tagesschau,2025-01-23T10:31:26Z
AOpGzcvMdkg,Dagmar Rosenfeld und Robin Alexander analysieren das Unions-Votum. #Merz #Union #AfD #Migration,The Pioneer,2025-01-30T15:49:13Z
BpiLD1CX87I,#Höcke #Afd #ARD #interview #ÖRR ÖRR #Brandmauer #Parteitag #Riesa #Märchenwald #Windräder #Antifa,Berlin360°,2025-01-12T11:34:53Z
3rxFFqqj61s,Alice Weidel auf dem AfD-Parteitag: Ende der Energiewende @afpde,DACH Medien,2025-01-12T09:00:07Z
NbneKYpYXpI,#2 Freedom of Speech HALT STOP  #Volkszorn folge  #afd #shortvideo  #alice #fpö #shorts,HaltStop,2025-01-11T20:56:17Z
